studentExamsID,enrollID,subjectID,shortExamsID,examQID
1943,100243,10107,2437,2537
1944,100243,10108,2438,2538
1945,100244,10101,2441,2541
1946,100244,10102,2442,2542
1947,100244,10103,2443,2543
1948,100244,10104,2444,2544
1949,100244,10105,2445,2545
1950,100244,10106,2446,2546
1951,100244,10107,2447,2547
1952,100244,10108,2448,2548
1953,100245,10101,2451,2551
1954,100245,10102,2452,2552
1955,100245,10103,2453,2553
1956,100245,10104,2454,2554
1957,100245,10105,2455,2555
1958,100245,10106,2456,2556
1959,100245,10107,2457,2557
1960,100245,10108,2458,2558
1961,100246,10101,2461,2561
1962,100246,10102,2462,2562
1963,100246,10103,2463,2563
1964,100246,10104,2464,2564
1965,100246,10105,2465,2565
1966,100246,10106,2466,2566
1967,100246,10107,2467,2567
1968,100246,10108,2468,2568
1969,100247,10101,2471,2571
1970,100247,10102,2472,2572
1971,100247,10103,2473,2573
1972,100247,10104,2474,2574
1973,100247,10105,2475,2575
1974,100247,10106,2476,2576
1975,100247,10107,2477,2577
1976,100247,10108,2478,2578
1977,100248,10101,2481,2581
1978,100248,10102,2482,2582
1979,100248,10103,2483,2583
1980,100248,10104,2484,2584
1981,100248,10105,2485,2585
1982,100248,10106,2486,2586
1983,100248,10107,2487,2587
1984,100248,10108,2488,2588
1985,100249,10101,2491,2591
1986,100249,10102,2492,2592
1987,100249,10103,2493,2593
1988,100249,10104,2494,2594
1989,100249,10105,2495,2595
1990,100249,10106,2496,2596
1991,100249,10107,2497,2597
1992,100249,10108,2498,2598
1993,100250,10101,2501,2601
1994,100250,10102,2502,2602
1995,100250,10103,2503,2603
1996,100250,10104,2504,2604
1997,100250,10105,2505,2605
1998,100250,10106,2506,2606
1999,100250,10107,2507,2607
2000,100250,10108,2508,2608
2001,700001,7101,2511,2611
2002,700001,7102,2512,2612
2003,700001,7103,2513,2613
2004,700001,7104,2514,2614
2005,700001,7105,2515,2615
2006,700001,7106,2516,2616
2007,700001,7107,2517,2617
2008,700001,7108,2518,2618
2009,700002,7101,2521,2621
2010,700002,7102,2522,2622
2011,700002,7103,2523,2623
2012,700002,7104,2524,2624
2013,700002,7105,2525,2625
2014,700002,7106,2526,2626
2015,700002,7107,2527,2627
2016,700002,7108,2528,2628
2017,700003,7101,2531,2631
2018,700003,7102,2532,2632
2019,700003,7103,2533,2633
2020,700003,7104,2534,2634
2021,700003,7105,2535,2635
2022,700003,7106,2536,2636
2023,700003,7107,2537,2637
2024,700003,7108,2538,2638
2025,700004,7101,2541,2641
2026,700004,7102,2542,2642
2027,700004,7103,2543,2643
2028,700004,7104,2544,2644
2029,700004,7105,2545,2645
2030,700004,7106,2546,2646
2031,700004,7107,2547,2647
2032,700004,7108,2548,2648
2033,700005,7101,2551,2651
2034,700005,7102,2552,2652
2035,700005,7103,2553,2653
2036,700005,7104,2554,2654
2037,700005,7105,2555,2655
2038,700005,7106,2556,2656
2039,700005,7107,2557,2657
2040,700005,7108,2558,2658
2041,700006,7101,2561,2661
2042,700006,7102,2562,2662
2043,700006,7103,2563,2663
2044,700006,7104,2564,2664
2045,700006,7105,2565,2665
2046,700006,7106,2566,2666
2047,700006,7107,2567,2667
2048,700006,7108,2568,2668
2049,700007,7101,2571,2671
2050,700007,7102,2572,2672
2051,700007,7103,2573,2673
2052,700007,7104,2574,2674
2053,700007,7105,2575,2675
2054,700007,7106,2576,2676
2055,700007,7107,2577,2677
2056,700007,7108,2578,2678
2057,700008,7101,2581,2681
2058,700008,7102,2582,2682
2059,700008,7103,2583,2683
2060,700008,7104,2584,2684
2061,700008,7105,2585,2685
2062,700008,7106,2586,2686
2063,700008,7107,2587,2687
2064,700008,7108,2588,2688
2065,700009,7101,2591,2691
2066,700009,7102,2592,2692
2067,700009,7103,2593,2693
2068,700009,7104,2594,2694
2069,700009,7105,2595,2695
2070,700009,7106,2596,2696
2071,700009,7107,2597,2697
2072,700009,7108,2598,2698
2073,700010,7101,2601,2701
2074,700010,7102,2602,2702
2075,700010,7103,2603,2703
2076,700010,7104,2604,2704
2077,700010,7105,2605,2705
2078,700010,7106,2606,2706
2079,700010,7107,2607,2707
2080,700010,7108,2608,2708
2081,700011,7101,2611,2711
2082,700011,7102,2612,2712
2083,700011,7103,2613,2713
2084,700011,7104,2614,2714
2085,700011,7105,2615,2715
2086,700011,7106,2616,2716
2087,700011,7107,2617,2717
2088,700011,7108,2618,2718
2089,700012,7101,2621,2721
2090,700012,7102,2622,2722
2091,700012,7103,2623,2723
2092,700012,7104,2624,2724
2093,700012,7105,2625,2725
2094,700012,7106,2626,2726
2095,700012,7107,2627,2727
2096,700012,7108,2628,2728
2097,700013,7101,2631,2731
2098,700013,7102,2632,2732
2099,700013,7103,2633,2733
2100,700013,7104,2634,2734
2101,700013,7105,2635,2735
2102,700013,7106,2636,2736
2103,700013,7107,2637,2737
2104,700013,7108,2638,2738
2105,700014,7101,2641,2741
2106,700014,7102,2642,2742
2107,700014,7103,2643,2743
2108,700014,7104,2644,2744
2109,700014,7105,2645,2745
2110,700014,7106,2646,2746
2111,700014,7107,2647,2747
2112,700014,7108,2648,2748
2113,700015,7101,2651,2751
2114,700015,7102,2652,2752
2115,700015,7103,2653,2753
2116,700015,7104,2654,2754
2117,700015,7105,2655,2755
2118,700015,7106,2656,2756
2119,700015,7107,2657,2757
2120,700015,7108,2658,2758
2121,700016,7101,2661,2761
2122,700016,7102,2662,2762
2123,700016,7103,2663,2763
2124,700016,7104,2664,2764
2125,700016,7105,2665,2765
2126,700016,7106,2666,2766
2127,700016,7107,2667,2767
2128,700016,7108,2668,2768
2129,700017,7101,2671,2771
2130,700017,7102,2672,2772
2131,700017,7103,2673,2773
2132,700017,7104,2674,2774
2133,700017,7105,2675,2775
2134,700017,7106,2676,2776
2135,700017,7107,2677,2777
2136,700017,7108,2678,2778
2137,700018,7101,2681,2781
2138,700018,7102,2682,2782
2139,700018,7103,2683,2783
2140,700018,7104,2684,2784
2141,700018,7105,2685,2785
2142,700018,7106,2686,2786
2143,700018,7107,2687,2787
2144,700018,7108,2688,2788
2145,700019,7101,2691,2791
2146,700019,7102,2692,2792
2147,700019,7103,2693,2793
2148,700019,7104,2694,2794
2149,700019,7105,2695,2795
2150,700019,7106,2696,2796
2151,700019,7107,2697,2797
2152,700019,7108,2698,2798
2153,700020,7101,2701,2801
2154,700020,7102,2702,2802
2155,700020,7103,2703,2803
2156,700020,7104,2704,2804
2157,700020,7105,2705,2805
2158,700020,7106,2706,2806
2159,700020,7107,2707,2807
2160,700020,7108,2708,2808
2161,700021,7101,2711,2811
2162,700021,7102,2712,2812
2163,700021,7103,2713,2813
2164,700021,7104,2714,2814
2165,700021,7105,2715,2815
2166,700021,7106,2716,2816
2167,700021,7107,2717,2817
2168,700021,7108,2718,2818
2169,700022,7101,2721,2821
2170,700022,7102,2722,2822
2171,700022,7103,2723,2823
2172,700022,7104,2724,2824
2173,700022,7105,2725,2825
2174,700022,7106,2726,2826
2175,700022,7107,2727,2827
2176,700022,7108,2728,2828
2177,700023,7101,2731,2831
2178,700023,7102,2732,2832
2179,700023,7103,2733,2833
2180,700023,7104,2734,2834
2181,700023,7105,2735,2835
2182,700023,7106,2736,2836
2183,700023,7107,2737,2837
2184,700023,7108,2738,2838
2185,700024,7101,2741,2841
2186,700024,7102,2742,2842
2187,700024,7103,2743,2843
2188,700024,7104,2744,2844
2189,700024,7105,2745,2845
2190,700024,7106,2746,2846
2191,700024,7107,2747,2847
2192,700024,7108,2748,2848
2193,700025,7101,2751,2851
2194,700025,7102,2752,2852
2195,700025,7103,2753,2853
2196,700025,7104,2754,2854
2197,700025,7105,2755,2855
2198,700025,7106,2756,2856
2199,700025,7107,2757,2857
2200,700025,7108,2758,2858
2201,700026,7101,2761,2861
2202,700026,7102,2762,2862
2203,700026,7103,2763,2863
2204,700026,7104,2764,2864
2205,700026,7105,2765,2865
2206,700026,7106,2766,2866
2207,700026,7107,2767,2867
2208,700026,7108,2768,2868
2209,700027,7101,2771,2871
2210,700027,7102,2772,2872
2211,700027,7103,2773,2873
2212,700027,7104,2774,2874
2213,700027,7105,2775,2875
2214,700027,7106,2776,2876
2215,700027,7107,2777,2877
2216,700027,7108,2778,2878
2217,700028,7101,2781,2881
2218,700028,7102,2782,2882
2219,700028,7103,2783,2883
2220,700028,7104,2784,2884
2221,700028,7105,2785,2885
2222,700028,7106,2786,2886
2223,700028,7107,2787,2887
2224,700028,7108,2788,2888
2225,700029,7101,2791,2891
2226,700029,7102,2792,2892
2227,700029,7103,2793,2893
2228,700029,7104,2794,2894
2229,700029,7105,2795,2895
2230,700029,7106,2796,2896
2231,700029,7107,2797,2897
2232,700029,7108,2798,2898
2233,700030,7101,2801,2901
2234,700030,7102,2802,2902
2235,700030,7103,2803,2903
2236,700030,7104,2804,2904
2237,700030,7105,2805,2905
2238,700030,7106,2806,2906
2239,700030,7107,2807,2907
2240,700030,7108,2808,2908
2241,700031,7101,2811,2911
2242,700031,7102,2812,2912
2243,700031,7103,2813,2913
2244,700031,7104,2814,2914
2245,700031,7105,2815,2915
2246,700031,7106,2816,2916
2247,700031,7107,2817,2917
2248,700031,7108,2818,2918
2249,700032,7101,2821,2921
2250,700032,7102,2822,2922
2251,700032,7103,2823,2923
2252,700032,7104,2824,2924
2253,700032,7105,2825,2925
2254,700032,7106,2826,2926
2255,700032,7107,2827,2927
2256,700032,7108,2828,2928
2257,700033,7101,2831,2931
2258,700033,7102,2832,2932
2259,700033,7103,2833,2933
2260,700033,7104,2834,2934
2261,700033,7105,2835,2935
2262,700033,7106,2836,2936
2263,700033,7107,2837,2937
2264,700033,7108,2838,2938
2265,700034,7101,2841,2941
2266,700034,7102,2842,2942
2267,700034,7103,2843,2943
2268,700034,7104,2844,2944
2269,700034,7105,2845,2945
2270,700034,7106,2846,2946
2271,700034,7107,2847,2947
2272,700034,7108,2848,2948
2273,700035,7101,2851,2951
2274,700035,7102,2852,2952
2275,700035,7103,2853,2953
2276,700035,7104,2854,2954
2277,700035,7105,2855,2955
2278,700035,7106,2856,2956
2279,700035,7107,2857,2957
2280,700035,7108,2858,2958
2281,700036,7101,2861,2961
2282,700036,7102,2862,2962
2283,700036,7103,2863,2963
2284,700036,7104,2864,2964
2285,700036,7105,2865,2965
2286,700036,7106,2866,2966
2287,700036,7107,2867,2967
2288,700036,7108,2868,2968
2289,700037,7101,2871,2971
2290,700037,7102,2872,2972
2291,700037,7103,2873,2973
2292,700037,7104,2874,2974
2293,700037,7105,2875,2975
2294,700037,7106,2876,2976
2295,700037,7107,2877,2977
2296,700037,7108,2878,2978
2297,700038,7101,2881,2981
2298,700038,7102,2882,2982
2299,700038,7103,2883,2983
2300,700038,7104,2884,2984
2301,700038,7105,2885,2985
2302,700038,7106,2886,2986
2303,700038,7107,2887,2987
2304,700038,7108,2888,2988
2305,700039,7101,2891,2991
2306,700039,7102,2892,2992
2307,700039,7103,2893,2993
2308,700039,7104,2894,2994
2309,700039,7105,2895,2995
2310,700039,7106,2896,2996
2311,700039,7107,2897,2997
2312,700039,7108,2898,2998
2313,700040,7101,2901,3001
2314,700040,7102,2902,3002
2315,700040,7103,2903,3003
2316,700040,7104,2904,3004
2317,700040,7105,2905,3005
2318,700040,7106,2906,3006
2319,700040,7107,2907,3007
2320,700040,7108,2908,3008
2321,700041,7101,2911,3011
2322,700041,7102,2912,3012
2323,700041,7103,2913,3013
2324,700041,7104,2914,3014
2325,700041,7105,2915,3015
2326,700041,7106,2916,3016
2327,700041,7107,2917,3017
2328,700041,7108,2918,3018
2329,700042,7101,2921,3021
2330,700042,7102,2922,3022
2331,700042,7103,2923,3023
2332,700042,7104,2924,3024
2333,700042,7105,2925,3025
2334,700042,7106,2926,3026
2335,700042,7107,2927,3027
2336,700042,7108,2928,3028
2337,700043,7101,2931,3031
2338,700043,7102,2932,3032
2339,700043,7103,2933,3033
2340,700043,7104,2934,3034
2341,700043,7105,2935,3035
2342,700043,7106,2936,3036
2343,700043,7107,2937,3037
2344,700043,7108,2938,3038
2345,700044,7101,2941,3041
2346,700044,7102,2942,3042
2347,700044,7103,2943,3043
2348,700044,7104,2944,3044
2349,700044,7105,2945,3045
2350,700044,7106,2946,3046
2351,700044,7107,2947,3047
2352,700044,7108,2948,3048
2353,700045,7101,2951,3051
2354,700045,7102,2952,3052
2355,700045,7103,2953,3053
2356,700045,7104,2954,3054
2357,700045,7105,2955,3055
2358,700045,7106,2956,3056
2359,700045,7107,2957,3057
2360,700045,7108,2958,3058
2361,700046,7101,2961,3061
2362,700046,7102,2962,3062
2363,700046,7103,2963,3063
2364,700046,7104,2964,3064
2365,700046,7105,2965,3065
2366,700046,7106,2966,3066
2367,700046,7107,2967,3067
2368,700046,7108,2968,3068
2369,700047,7101,2971,3071
2370,700047,7102,2972,3072
2371,700047,7103,2973,3073
2372,700047,7104,2974,3074
2373,700047,7105,2975,3075
2374,700047,7106,2976,3076
2375,700047,7107,2977,3077
2376,700047,7108,2978,3078
2377,700048,7101,2981,3081
2378,700048,7102,2982,3082
2379,700048,7103,2983,3083
2380,700048,7104,2984,3084
2381,700048,7105,2985,3085
2382,700048,7106,2986,3086
2383,700048,7107,2987,3087
2384,700048,7108,2988,3088
2385,700049,7101,2991,3091
2386,700049,7102,2992,3092
2387,700049,7103,2993,3093
2388,700049,7104,2994,3094
2389,700049,7105,2995,3095
2390,700049,7106,2996,3096
2391,700049,7107,2997,3097
2392,700049,7108,2998,3098
2393,700050,7101,3001,3101
2394,700050,7102,3002,3102
2395,700050,7103,3003,3103
2396,700050,7104,3004,3104
2397,700050,7105,3005,3105
2398,700050,7106,3006,3106
2399,700050,7107,3007,3107
2400,700050,7108,3008,3108
2401,700051,7101,3011,3111
2402,700051,7102,3012,3112
2403,700051,7103,3013,3113
2404,700051,7104,3014,3114
2405,700051,7105,3015,3115
2406,700051,7106,3016,3116
2407,700051,7107,3017,3117
2408,700051,7108,3018,3118
2409,700052,7101,3021,3121
2410,700052,7102,3022,3122
2411,700052,7103,3023,3123
2412,700052,7104,3024,3124
2413,700052,7105,3025,3125
2414,700052,7106,3026,3126
2415,700052,7107,3027,3127
2416,700052,7108,3028,3128
2417,700053,7101,3031,3131
2418,700053,7102,3032,3132
2419,700053,7103,3033,3133
2420,700053,7104,3034,3134
2421,700053,7105,3035,3135
2422,700053,7106,3036,3136
2423,700053,7107,3037,3137
2424,700053,7108,3038,3138
2425,700054,7101,3041,3141
2426,700054,7102,3042,3142
2427,700054,7103,3043,3143
2428,700054,7104,3044,3144
2429,700054,7105,3045,3145
2430,700054,7106,3046,3146
2431,700054,7107,3047,3147
2432,700054,7108,3048,3148
2433,700055,7101,3051,3151
2434,700055,7102,3052,3152
2435,700055,7103,3053,3153
2436,700055,7104,3054,3154
2437,700055,7105,3055,3155
2438,700055,7106,3056,3156
2439,700055,7107,3057,3157
2440,700055,7108,3058,3158
2441,700056,7101,3061,3161
2442,700056,7102,3062,3162
2443,700056,7103,3063,3163
2444,700056,7104,3064,3164
2445,700056,7105,3065,3165
2446,700056,7106,3066,3166
2447,700056,7107,3067,3167
2448,700056,7108,3068,3168
2449,700057,7101,3071,3171
2450,700057,7102,3072,3172
2451,700057,7103,3073,3173
2452,700057,7104,3074,3174
2453,700057,7105,3075,3175
2454,700057,7106,3076,3176
2455,700057,7107,3077,3177
2456,700057,7108,3078,3178
2457,700058,7101,3081,3181
2458,700058,7102,3082,3182
2459,700058,7103,3083,3183
2460,700058,7104,3084,3184
2461,700058,7105,3085,3185
2462,700058,7106,3086,3186
2463,700058,7107,3087,3187
2464,700058,7108,3088,3188
2465,700059,7101,3091,3191
2466,700059,7102,3092,3192
2467,700059,7103,3093,3193
2468,700059,7104,3094,3194
2469,700059,7105,3095,3195
2470,700059,7106,3096,3196
2471,700059,7107,3097,3197
2472,700059,7108,3098,3198
2473,700060,7101,3101,3201
2474,700060,7102,3102,3202
2475,700060,7103,3103,3203
2476,700060,7104,3104,3204
2477,700060,7105,3105,3205
2478,700060,7106,3106,3206
2479,700060,7107,3107,3207
2480,700060,7108,3108,3208
2481,700061,7101,3111,3211
2482,700061,7102,3112,3212
2483,700061,7103,3113,3213
2484,700061,7104,3114,3214
2485,700061,7105,3115,3215
2486,700061,7106,3116,3216
2487,700061,7107,3117,3217
2488,700061,7108,3118,3218
2489,700062,7101,3121,3221
2490,700062,7102,3122,3222
2491,700062,7103,3123,3223
2492,700062,7104,3124,3224
2493,700062,7105,3125,3225
2494,700062,7106,3126,3226
2495,700062,7107,3127,3227
2496,700062,7108,3128,3228
2497,700063,7101,3131,3231
2498,700063,7102,3132,3232
2499,700063,7103,3133,3233
2500,700063,7104,3134,3234
2501,700063,7105,3135,3235
2502,700063,7106,3136,3236
2503,700063,7107,3137,3237
2504,700063,7108,3138,3238
2505,700064,7101,3141,3241
2506,700064,7102,3142,3242
2507,700064,7103,3143,3243
2508,700064,7104,3144,3244
2509,700064,7105,3145,3245
2510,700064,7106,3146,3246
2511,700064,7107,3147,3247
2512,700064,7108,3148,3248
2513,700065,7101,3151,3251
2514,700065,7102,3152,3252
2515,700065,7103,3153,3253
2516,700065,7104,3154,3254
2517,700065,7105,3155,3255
2518,700065,7106,3156,3256
2519,700065,7107,3157,3257
2520,700065,7108,3158,3258
2521,700066,7101,3161,3261
2522,700066,7102,3162,3262
2523,700066,7103,3163,3263
2524,700066,7104,3164,3264
2525,700066,7105,3165,3265
2526,700066,7106,3166,3266
2527,700066,7107,3167,3267
2528,700066,7108,3168,3268
2529,700067,7101,3171,3271
2530,700067,7102,3172,3272
2531,700067,7103,3173,3273
2532,700067,7104,3174,3274
2533,700067,7105,3175,3275
2534,700067,7106,3176,3276
2535,700067,7107,3177,3277
2536,700067,7108,3178,3278
2537,700068,7101,3181,3281
2538,700068,7102,3182,3282
2539,700068,7103,3183,3283
2540,700068,7104,3184,3284
2541,700068,7105,3185,3285
2542,700068,7106,3186,3286
2543,700068,7107,3187,3287
2544,700068,7108,3188,3288
2545,700069,7101,3191,3291
2546,700069,7102,3192,3292
2547,700069,7103,3193,3293
2548,700069,7104,3194,3294
2549,700069,7105,3195,3295
2550,700069,7106,3196,3296
2551,700069,7107,3197,3297
2552,700069,7108,3198,3298
2553,700070,7101,3201,3301
2554,700070,7102,3202,3302
2555,700070,7103,3203,3303
2556,700070,7104,3204,3304
2557,700070,7105,3205,3305
2558,700070,7106,3206,3306
2559,700070,7107,3207,3307
2560,700070,7108,3208,3308
2561,700071,7101,3211,3311
2562,700071,7102,3212,3312
2563,700071,7103,3213,3313
2564,700071,7104,3214,3314
2565,700071,7105,3215,3315
2566,700071,7106,3216,3316
2567,700071,7107,3217,3317
2568,700071,7108,3218,3318
2569,700072,7101,3221,3321
2570,700072,7102,3222,3322
2571,700072,7103,3223,3323
2572,700072,7104,3224,3324
2573,700072,7105,3225,3325
2574,700072,7106,3226,3326
2575,700072,7107,3227,3327
2576,700072,7108,3228,3328
2577,700073,7101,3231,3331
2578,700073,7102,3232,3332
2579,700073,7103,3233,3333
2580,700073,7104,3234,3334
2581,700073,7105,3235,3335
2582,700073,7106,3236,3336
2583,700073,7107,3237,3337
2584,700073,7108,3238,3338
2585,700074,7101,3241,3341
2586,700074,7102,3242,3342
2587,700074,7103,3243,3343
2588,700074,7104,3244,3344
2589,700074,7105,3245,3345
2590,700074,7106,3246,3346
2591,700074,7107,3247,3347
2592,700074,7108,3248,3348
2593,700075,7101,3251,3351
2594,700075,7102,3252,3352
2595,700075,7103,3253,3353
2596,700075,7104,3254,3354
2597,700075,7105,3255,3355
2598,700075,7106,3256,3356
2599,700075,7107,3257,3357
2600,700075,7108,3258,3358
2601,700076,7101,3261,3361
2602,700076,7102,3262,3362
2603,700076,7103,3263,3363
2604,700076,7104,3264,3364
2605,700076,7105,3265,3365
2606,700076,7106,3266,3366
2607,700076,7107,3267,3367
2608,700076,7108,3268,3368
2609,700077,7101,3271,3371
2610,700077,7102,3272,3372
2611,700077,7103,3273,3373
2612,700077,7104,3274,3374
2613,700077,7105,3275,3375
2614,700077,7106,3276,3376
2615,700077,7107,3277,3377
2616,700077,7108,3278,3378
2617,700078,7101,3281,3381
2618,700078,7102,3282,3382
2619,700078,7103,3283,3383
2620,700078,7104,3284,3384
2621,700078,7105,3285,3385
2622,700078,7106,3286,3386
2623,700078,7107,3287,3387
2624,700078,7108,3288,3388
2625,700079,7101,3291,3391
2626,700079,7102,3292,3392
2627,700079,7103,3293,3393
2628,700079,7104,3294,3394
2629,700079,7105,3295,3395
2630,700079,7106,3296,3396
2631,700079,7107,3297,3397
2632,700079,7108,3298,3398
2633,700080,7101,3301,3401
2634,700080,7102,3302,3402
2635,700080,7103,3303,3403
2636,700080,7104,3304,3404
2637,700080,7105,3305,3405
2638,700080,7106,3306,3406
2639,700080,7107,3307,3407
2640,700080,7108,3308,3408
2641,700081,7101,3311,3411
2642,700081,7102,3312,3412
2643,700081,7103,3313,3413
2644,700081,7104,3314,3414
2645,700081,7105,3315,3415
2646,700081,7106,3316,3416
2647,700081,7107,3317,3417
2648,700081,7108,3318,3418
2649,700082,7101,3321,3421
2650,700082,7102,3322,3422
2651,700082,7103,3323,3423
2652,700082,7104,3324,3424
2653,700082,7105,3325,3425
2654,700082,7106,3326,3426
2655,700082,7107,3327,3427
2656,700082,7108,3328,3428
2657,700083,7101,3331,3431
2658,700083,7102,3332,3432
2659,700083,7103,3333,3433
2660,700083,7104,3334,3434
2661,700083,7105,3335,3435
2662,700083,7106,3336,3436
2663,700083,7107,3337,3437
2664,700083,7108,3338,3438
2665,700084,7101,3341,3441
2666,700084,7102,3342,3442
2667,700084,7103,3343,3443
2668,700084,7104,3344,3444
2669,700084,7105,3345,3445
2670,700084,7106,3346,3446
2671,700084,7107,3347,3447
2672,700084,7108,3348,3448
2673,700085,7101,3351,3451
2674,700085,7102,3352,3452
2675,700085,7103,3353,3453
2676,700085,7104,3354,3454
2677,700085,7105,3355,3455
2678,700085,7106,3356,3456
2679,700085,7107,3357,3457
2680,700085,7108,3358,3458
2681,700086,7101,3361,3461
2682,700086,7102,3362,3462
2683,700086,7103,3363,3463
2684,700086,7104,3364,3464
2685,700086,7105,3365,3465
2686,700086,7106,3366,3466
2687,700086,7107,3367,3467
2688,700086,7108,3368,3468
2689,700087,7101,3371,3471
2690,700087,7102,3372,3472
2691,700087,7103,3373,3473
2692,700087,7104,3374,3474
2693,700087,7105,3375,3475
2694,700087,7106,3376,3476
2695,700087,7107,3377,3477
2696,700087,7108,3378,3478
2697,700088,7101,3381,3481
2698,700088,7102,3382,3482
2699,700088,7103,3383,3483
2700,700088,7104,3384,3484
2701,700088,7105,3385,3485
2702,700088,7106,3386,3486
2703,700088,7107,3387,3487
2704,700088,7108,3388,3488
2705,700089,7101,3391,3491
2706,700089,7102,3392,3492
2707,700089,7103,3393,3493
2708,700089,7104,3394,3494
2709,700089,7105,3395,3495
2710,700089,7106,3396,3496
2711,700089,7107,3397,3497
2712,700089,7108,3398,3498
2713,700090,7101,3401,3501
2714,700090,7102,3402,3502
2715,700090,7103,3403,3503
2716,700090,7104,3404,3504
2717,700090,7105,3405,3505
2718,700090,7106,3406,3506
2719,700090,7107,3407,3507
2720,700090,7108,3408,3508
2721,700091,7101,3411,3511
2722,700091,7102,3412,3512
2723,700091,7103,3413,3513
2724,700091,7104,3414,3514
2725,700091,7105,3415,3515
2726,700091,7106,3416,3516
2727,700091,7107,3417,3517
2728,700091,7108,3418,3518
2729,700092,7101,3421,3521
2730,700092,7102,3422,3522
2731,700092,7103,3423,3523
2732,700092,7104,3424,3524
2733,700092,7105,3425,3525
2734,700092,7106,3426,3526
2735,700092,7107,3427,3527
2736,700092,7108,3428,3528
2737,700093,7101,3431,3531
2738,700093,7102,3432,3532
2739,700093,7103,3433,3533
2740,700093,7104,3434,3534
2741,700093,7105,3435,3535
2742,700093,7106,3436,3536
2743,700093,7107,3437,3537
2744,700093,7108,3438,3538
2745,700094,7101,3441,3541
2746,700094,7102,3442,3542
2747,700094,7103,3443,3543
2748,700094,7104,3444,3544
2749,700094,7105,3445,3545
2750,700094,7106,3446,3546
2751,700094,7107,3447,3547
2752,700094,7108,3448,3548
2753,700095,7101,3451,3551
2754,700095,7102,3452,3552
2755,700095,7103,3453,3553
2756,700095,7104,3454,3554
2757,700095,7105,3455,3555
2758,700095,7106,3456,3556
2759,700095,7107,3457,3557
2760,700095,7108,3458,3558
2761,700096,7101,3461,3561
2762,700096,7102,3462,3562
2763,700096,7103,3463,3563
2764,700096,7104,3464,3564
2765,700096,7105,3465,3565
2766,700096,7106,3466,3566
2767,700096,7107,3467,3567
2768,700096,7108,3468,3568
2769,700097,7101,3471,3571
2770,700097,7102,3472,3572
2771,700097,7103,3473,3573
2772,700097,7104,3474,3574
2773,700097,7105,3475,3575
2774,700097,7106,3476,3576
2775,700097,7107,3477,3577
2776,700097,7108,3478,3578
2777,700098,7101,3481,3581
2778,700098,7102,3482,3582
2779,700098,7103,3483,3583
2780,700098,7104,3484,3584
2781,700098,7105,3485,3585
2782,700098,7106,3486,3586
2783,700098,7107,3487,3587
2784,700098,7108,3488,3588
2785,700099,7101,3491,3591
2786,700099,7102,3492,3592
2787,700099,7103,3493,3593
2788,700099,7104,3494,3594
2789,700099,7105,3495,3595
2790,700099,7106,3496,3596
2791,700099,7107,3497,3597
2792,700099,7108,3498,3598
2793,700100,7101,3501,3601
2794,700100,7102,3502,3602
2795,700100,7103,3503,3603
2796,700100,7104,3504,3604
2797,700100,7105,3505,3605
2798,700100,7106,3506,3606
2799,700100,7107,3507,3607
2800,700100,7108,3508,3608
2801,700101,7101,3511,3611
2802,700101,7102,3512,3612
2803,700101,7103,3513,3613
2804,700101,7104,3514,3614
2805,700101,7105,3515,3615
2806,700101,7106,3516,3616
2807,700101,7107,3517,3617
2808,700101,7108,3518,3618
2809,700102,7101,3521,3621
2810,700102,7102,3522,3622
2811,700102,7103,3523,3623
2812,700102,7104,3524,3624
2813,700102,7105,3525,3625
2814,700102,7106,3526,3626
2815,700102,7107,3527,3627
2816,700102,7108,3528,3628
2817,700103,7101,3531,3631
2818,700103,7102,3532,3632
2819,700103,7103,3533,3633
2820,700103,7104,3534,3634
2821,700103,7105,3535,3635
2822,700103,7106,3536,3636
2823,700103,7107,3537,3637
2824,700103,7108,3538,3638
2825,700104,7101,3541,3641
2826,700104,7102,3542,3642
2827,700104,7103,3543,3643
2828,700104,7104,3544,3644
2829,700104,7105,3545,3645
2830,700104,7106,3546,3646
2831,700104,7107,3547,3647
2832,700104,7108,3548,3648
2833,700105,7101,3551,3651
2834,700105,7102,3552,3652
2835,700105,7103,3553,3653
2836,700105,7104,3554,3654
2837,700105,7105,3555,3655
2838,700105,7106,3556,3656
2839,700105,7107,3557,3657
2840,700105,7108,3558,3658
2841,700106,7101,3561,3661
2842,700106,7102,3562,3662
2843,700106,7103,3563,3663
2844,700106,7104,3564,3664
2845,700106,7105,3565,3665
2846,700106,7106,3566,3666
2847,700106,7107,3567,3667
2848,700106,7108,3568,3668
2849,700107,7101,3571,3671
2850,700107,7102,3572,3672
2851,700107,7103,3573,3673
2852,700107,7104,3574,3674
2853,700107,7105,3575,3675
2854,700107,7106,3576,3676
2855,700107,7107,3577,3677
2856,700107,7108,3578,3678
2857,700108,7101,3581,3681
2858,700108,7102,3582,3682
2859,700108,7103,3583,3683
2860,700108,7104,3584,3684
2861,700108,7105,3585,3685
2862,700108,7106,3586,3686
2863,700108,7107,3587,3687
2864,700108,7108,3588,3688
2865,700109,7101,3591,3691
2866,700109,7102,3592,3692
2867,700109,7103,3593,3693
2868,700109,7104,3594,3694
2869,700109,7105,3595,3695
2870,700109,7106,3596,3696
2871,700109,7107,3597,3697
2872,700109,7108,3598,3698
2873,700110,7101,3601,3701
